tag,category,alias
plaid_skirt,0,"チェックスカート,格子裙"
demon_horns,0,
blue_shirt,0,青シャツ
groping,0,爱抚
cleavage_cutout,0,"谷間ホール,奶窗"
sandals,0,"サンダル,凉鞋,涼鞋,신발"
garter_straps,0,"ガーターベルト,吊带袜的吊带"
fruit,0,"果物,フルーツ,くだもの,水果"
holding_hands,0,"握り,ラブ握り,牵手"
blue_jacket,0,
witch_hat,0,魔女帽子
white_bow,0,
clothes_pull,0,拉丝
colored_inner_hair,0,"インナーカラー,内层挑染,inner_color"
arms_behind_back,0,"後ろ手,後ろ手縛り"
wariza,0,"割座,ぺたん座り,女の子座り,アヒル座り,鸭子坐"
4girls,0,
facial_mark,0,
floral_print,0,花柄
sunglasses,0,サングラス
hatsune_miku,4,"初音ミク,初音未来,初音未來,miku_monday,mikumonday,ミクの日,hatsunemiku,初音ミクイラスト,miku,ミク,hatsumemiku,mikuhatsune,miku_hatsune,vocaloid_miku"
holding_food,0,
fox_girl,0,"狐娘,狐っ娘,foxgirl"
thigh_boots,0,サイハイブーツ
squatting,0,"蹲踞,エロ蹲踞,しゃがみ,スクワット,蹲,蹲着"
testicles,0,"金玉,睾丸,キンタマ,揉みしだきたい玉,ふぐり,裏玉,玉責め"
glowing,0,
bird,0,"鳥,擬鳥化,鳥ポケモン,鳥と女の子"
shirt_lift,0,"たくし上げ,たくし上げ黒ビキニ,シャツたくし上げ"
bob_cut,0,"おかっぱ,ボブカット,ボブ,黒髪ボブ,黒髪ボブカット,茶髪ボブ,赤髪ボブ,ショートボブ,エアリーボブ,前下がりボブ,マッシュルームカット,ワンレンボブ,前上がりボブ,おかっぱ男子"
white_flower,0,
leaf,0,"葉,葉っぱ,木の葉"
demon_girl,0,"悪魔っ娘,悪魔娘,サキュバス,succubus,悪魔っ子,悪魔,ロリサキュバス"
pink_background,0,
thigh_gap,0,絶対空域
from_below,0,"ローアングル,ぶちアングル,アオリ"
chair,0,椅子
^_^,0,
headphones,0,"ヘッドフォン,ヘッドホン,ヘッドホン娘,ヘッドホン男子,头戴式耳机"
animal,0,"動物,动物,小动物,アニマル,兽,ヨツケモ,wildlife"
wolf_ears,0,狼耳
scar,0,"傷跡,疤痕,疤"
drill_hair,0,"縦ロール,ドリルヘアー"
military,0,"軍事,ミリタリー,軍用機,軍人"
bandages,0,"包帯,眼帯,绷带,包扎"
standing_on_one_leg,0,"片足立ち,单腿站立,单脚站立"
hololive_english,3,"hololiveEnglish,ホロライブEN,HololiveMyth,HololiveEN,holocouncil,holoEN,ホロライブEnglish"
fire_emblem,3,"ファイアーエムブレム,ガチホモエムブレム,FE,FireEmblem,FE版深夜の真剣お絵描き60分一本勝負,FE腐向け,火焰纹章"
oral,0,
bright_pupils,0,
leg_up,0,
obi,0,"帯,kimono_obi,kimono_belt,束带"
ring,0,"リング,戒指,指輪"
umbrella,0,"傘,伞,雨傘,雨伞"
blush_stickers,0,
thick_eyebrows,0,太眉
light_brown_hair,0,"茶色髪,小麦色髪,淡褐色髪"
military_uniform,0,"軍服,军服,军装,セクシー軍服"
scrunchie,0,"シュシュ,大肠圈发圈"
black_leotard,0,
black_nails,0,
x_hair_ornament,0,
cardigan,0,"カーディガン,카디건,開襟衫,开衫"
skirt_lift,0,"スカートめくり,スカート捲り,セルフスカートめくり,セルフスカート捲り"
hood_down,0,
white_hat,0,
bound,0,バインド
mouth_hold,0,"咥える,咥え髪留め,くわえたくしあげ"
white_border,0,
blue_ribbon,0,
headgear,0,
crossed_legs,0,"足組み,タイツ足組み,二郎腿"
sunlight,0,"日光,阳光"
stuffed_toy,0,"ぬいぐるみ,毛绒玩具"
sharp_teeth,0,"ギザ歯,鲨鱼齿"
wavy_mouth,0,"ピーナッツみたいな口しやがって,波浪嘴"
headband,0,"鉢巻,ヘッドバンド"
cellphone,0,"携帯電話,ケータイ,手机,电话"
happy,0,ハッピー
lifting_own_clothes,0,"たくしあげ,たくし上げ,セルフスカートめくり,セルフスカート捲り"
flying_sweatdrops,0,"汗マーク,ぼのぼの汗"
elf,0,"エルフ,エロフ,ロリフ,精灵"
high_ponytail,0,ハイポニーテール
eyes_visible_through_hair,0,
honkai:_star_rail,3,"崩坏星穹铁道,崩坏:星穹铁道,崩壊スターレイル,スターレイル,붕괴:_스타레일,붕괴_스타레일,HonkaiStarRail,StarRail,HSR,星穹铁道,崩壊:スターレイル,崩壊スタートレイル,崩壊スターレール,hust夢,รางดาว"
trembling,0,震える
table,0,テーブル
frilled_skirt,0,
tank_top,0,"タンクトップ,无袖紧身背心"
topless,0,"トップレス,上半身裸"
white_apron,0,
horse_tail,0,
straddling,0,"馬乗り,馬乗りパイズリ"
no_humans,0,誰もいない
frilled_sleeves,0,
abs,0,"腹筋,腹直筋,腹肌"
love_live!,3,"ラブライブ,ラブライブ!,LOVELIVEFEST,lovelive"
dark-skinned_male,0,"黒人,黑人,BBC,褐色男性"
black_background,0,
cloudy_sky,0,"曇天,曇り空,曇り"
strapless_leotard,0,
mob_cap,0,モブキャップ
eating,0,もぐもぐ
transparent_background,0,"PNG,透明な背景,背景が透明,透過PNG"
light_smile,0,
sex_from_behind,0,
crossed_arms,0,腕組み
underwear_only,0,下着姿
own_hands_together,0,
ear_piercing,0,
grabbing_another's_breast,0,"乳鷲掴み,乳揉み,揉奶,背後から胸揉み,後ろから乳揉み,从背后揉奶,服の中で乳揉み,肩を組んで乳揉み"
red_necktie,0,
girl_on_top,0,
black_bra,0,"黒下着,黒ブラ"
red_bowtie,0,
girls'_frontline,3,"少女前线,少女前線,少女戦線,少女戰線,少前,소녀전선,소전,GirlsFrontline,Girls'frontline,GFL,ドールズフロントライン,ドルフロ,DollsFrontline,銃を持った戦術人形,戦術人形"
6+girls,0,
bottle,0,"瓶,ペットボトル"
fellatio,0,"フェラ,フェラチオ,フェラピス,チン毛付きフェラ,ノーハンド,輪フェラ,パイフェラ,机の下のフェラ,逆フェラ,オナフェラ,うごフェラ,口交,桌下口交"
denim,0,"デニム,데님,牛仔布"
breasts_out,0,乳だけ出してる
hair_tubes,0,
rabbit_tail,0,
motion_lines,0,
antenna_hair,0,"触角,アホ毛,触角娘"
red_flower,0,
holding_cup,0,
feathers,0,"🪶,羽毛,正羽,綿羽"
curtains,0,"カーテン,窗帘"
single_hair_bun,0,"お団子頭,お団子"
pink_bow,0,
on_stomach,0,"うつぶせ,うつ伏せ,伏臥,趴着"
cross,0,"十字架,十字"
skin_fang,0,
light_blush,0,
holding_gun,0,
eyewear_on_head,0,
slit_pupils,0,"猫目,ネコ目,猫瞳,竖瞳"
moon,0,月
grass,0,草
bdsm,0,"ボンデージ,ボンテージ,ドM,ドMホイホイ,ドSホイホイ,拘束具,SM"
pantyshot,0,"パンチラ,しゃがみパンチラ,露内裤,ダイナミックパンチラ"
fishnets,0,渔网服饰
straight_hair,0,"ストレートヘア,直毛"
helmet,0,"ヘルメット,フルフェイス,头盔"
final_fantasy,3,"ファイナルファンタジー,FF,最终幻想"
suspenders,0,"サスペンダー,吊带"
cat,0,"猫,ねこ,猫と女の子,ネコ,イエネコ,にゃにこれかわいい,猫イラスト"
tiara,0,ティアラ
single_thighhigh,0,"片足ニーハイ,片足ニーソ"
backpack,0,"バックパック,リュックサック,双肩包,背包"
bent_over,0,"站立前屈,前屈,鞠躬"
plant,0,"植物,植物姦"
tassel,0,"タッセル,流苏"
extra_ears,0,四つ耳
facial_hair,0,"髭,ひげ,ヒゲ"
red_shirt,0,"赤シャツ,赤いシャツ"
crying,0,
looking_up,0,
;d,0,
white_pupils,0,
eyepatch,0,"眼帯,アイパッチ"
head_wings,0,頭羽
hakurei_reimu,4,"乳巫女,博麗霊夢,霊夢,青霊夢,博麗靈夢,靈夢,博丽灵梦,灵梦,하쿠레이레이무,레이무,HakureiReimu,ReimuHakurei,Reimu,Reimu_Hakurei"
girls_und_panzer,3,"ガールズ&パンツァー,ガルパン,ガールズアンドパンツァー,ガールズパンツァー,GIRLSundPANZER,GuP,ガールズ&パンツァー最終章,garupan,ガルパンはいいぞ,ガルパンイラスト再投稿企画,ガルパンバレンタインイラスト投稿企画,ガルパンクリスマスイラスト投稿企画,ガルパン最終章カウントダウンイラスト投稿企画,ガールズ&パンツ,ガールズ&モーター"
sleeping,0,まどろみ
clenched_teeth,0,咬牙
juliet_sleeves,0,"ジュリエットスリーブ,朱丽叶袖"
portrait,0,"ポートレート,肖像画,似顔絵,头像,大头,顔,近特写镜头,肖像,面部特写"
hand_on_own_chest,0,"胸に手,心臓を捧げよ"
stuffed_animal,0,毛绒动物玩具
animal_print,0,
sisters,0,"姉妹,姉妹百合"
demon_tail,0,悪魔しっぽ
1other,0,
wing_collar,0,
red_nails,0,
hat_ribbon,0,
blazer,0,ブレザー
school_swimsuit,0,"スクール水着,スク水,死库水,school_mizugi,schomizu,男子スク水,スク水男の娘"
no_pants,0,"スカートはいてない,スカート穿いてない,セーラーパンツ,セーラーふんどし"
feathered_wings,0,
crown,0,王冠
all_fours,0,"四つん這い,女豹のポーズ,四肢着地"
cover,0,封面
highleg_leotard,0,ハイレグレオタード
?,0,きょとんハテナ
gem,0,宝石
green_skirt,0,
sneakers,0,"スニーカー,运动鞋"
tan,0,"褐色,日焼け,小麦肌"
muscular_male,0,"筋肉,筋肉質,ガチムチ"
black_necktie,0,
crossed_bangs,0,
china_dress,0,"チャイナドレス,旗袍,Cheongsam,長衫,チャイナ,チーパオ"
parody,0,"パロディ,パロディー,模仿"
knee_boots,0,ロングブーツ
monster_girl,0,"モンスター娘,魔物娘,人外娘,亜人"
fire,0,"火,炎"
revealing_clothes,0,"エロ衣装,情趣服,側面全裸,セクシー軍服"
puffy_long_sleeves,0,
knees_up,0,
grey_shirt,0,
bug,0,"昆虫,虫,こんちゅう,곤충,蟲姦,虫姦,蟲姦管理職"
outstretched_arms,0,"手を広げる,伸出去的双臂,伸手"
veil,0,"面纱,头纱"
nijisanji,3,"にじさんじ,にじさんじSEEDS,にじさんじゲーマーズ,にじさんじマイクロビキニ部,2434ガールズコレクション,2434RPGガールズコレクション,彩虹社,二次三次,니지산지,NIJIArt,にじさんじ甲子園,にじさんじ甲子園2020,にじさんじ甲子園2021,にじさんじ甲子園2022,にじさんじアルプススタンド,バーチャル・タレント・アカデミー,Nijihub,Nijilewd,にじGTAFA"
red_footwear,0,
undressing,0,"脱ぐ,脱衣,脱ぎかけ,半脱"
toenails,0,
group_sex,0,"4P,5P"
outstretched_arm,0,"手を伸ばす,伸手,单手伸出"
polka_dot,0,水玉
bandaid,0,"絆創膏,创可贴,创口贴"
t-shirt,0,"Tシャツ,T恤,T恤衫"
blue_sailor_collar,0,
multicolored_clothes,0,
white_ribbon,0,
katana,0,"刀,日本刀,打刀,太刀"
facing_viewer,0,
loafers,0,ローファー
pelvic_curtain,0,"前垂れ,开衩"
dog_ears,0,犬耳
towel,0,"バスタオル,タオル,毛巾"
pink_dress,0,
kiss,0,"キス,口づけ,接吻,キスハメ,手コキッス,吻,亲嘴,亲亲,😘"
shoulder_armor,0,"肩当て,肩当,肩パッド"
messy_hair,0,"くせ毛,ボサボサ,ボサ髪,寝癖,寝ぐせ"
bondage,0,"緊縛,ボンデージ,ボンテージ,捆绑play,東方緊縛画"
white_pantyhose,0,"白タイツ,白ストッキング,しろたいちゅ❤️"
black_belt,0,
steam,0,"湯気,湯けむり"
string_bikini,0,
adapted_costume,0,衣装アレンジ
furry,0,"ケモノ,獣人,メスケモ,トリケモ,オスケモ,獣化,猫人,ケモロリ,ケモショタ,兽人,福瑞,ファーソナ,transfur,兽设,チビケモ,オリケモ,furryart,furry_art,kemono"
lingerie,0,"ランジェリー,セクシーランジェリー,女式内衣"
crossover,0,"クロスオーバー,版権クロスオーバー,联动,夢の共演,梦幻共演,双厨狂喜,乱入"
striped_thighhighs,0,縞ニーソ
breast_press,0,"あててんのよ,つぶれおっぱい"
hat_bow,0,
lace_trim,0,蕾丝边
arms_behind_head,0,
ribbon_trim,0,
strapless_dress,0,ベアトップワンピース
alternate_breast_size,0,"貧乳化,巨乳化,爆乳化,超乳化"
pectorals,0,"雄っぱい,男子おっぱい"
sex_toy,0,大人のおもちゃ
bat_wings,0,
meme,0,"海外ミーム,インターネットミーム,ミーム,沙雕"
between_breasts,0,おっぱいポケット
armband,0,腕章
smartphone,0,"スマートフォン,スマホ,智能手机"
otoko_no_ko,0,"男の娘,女装少年,femboy,こんな可愛い子が女の子のはずがない,わぁい,女装子,男の娘×女の子,おとこのこ,だが男だ,伪娘,伪伪郎,萝太,お姉さん×男の娘,男の娘×男の娘,男娘,秀吉,女装大佬,偽娘"
building,0,"建物,ビル,建築物"
magical_girl,0,"魔法少女,変身ヒロイン,마법소녀,mahou_shoujo,mahoushoujo,magicalgirl,馬猴燒酒,马猴烧酒"
drooling,0,"よだれ,流口水"
foreshortening,0,
hooded_jacket,0,连帽夹克
knife,0,"ナイフ,knife"
short_twintails,0,
areola_slip,0,輪チラ
red_background,0,
hair_over_shoulder,0,
blue_nails,0,
pink_nails,0,ピンクネイル
yellow_background,0,
suit,0,"スーツ,ビジネススーツ,西装,スリーピーススーツ,3ピーススーツ,スリーピース・スーツ,3ピース・スーツ"
pointing,0,指差し
red_jacket,0,
pink_panties,0,ピンクパンツ
grey_skirt,0,
couch,0,"ソファー,ソファ,沙发"
wet_clothes,0,濡れ透け
panty_pull,0,"パンツ下ろし,パンツめくり,パンツずらし,下ろしパンツ,パンツ脱ぎ"
kirisame_marisa,4,"おっぱまりさ,霧雨魔理沙,魔理沙,雾雨魔理沙,키리사메마리사,마리사,마이사"
mole_under_mouth,0,艶ぼくろ
box,0,
multiple_tails,0,
maid_apron,0,女仆围裙
staff,0,"杖,权杖"
brooch,0,"ブローチ,胸针"
couple,0,"カップル,情侣,嗑cp"
mahou_shoujo_madoka_magica,3,"魔法少女まどか☆マギカ,まどマギ,まどかマギカ,まどか☆マギカ,魔法少女まどかマギカ,魔法少女小圆,MadokaMagica,puella_magi_madoka_magica,pmmm,puellamagimadokamagica"
ejaculation,0,"射精,ビュービュー系,乳内射精,挟射,大量射精"
side_braid,0,
goggles,0,"ゴーグル,护目镜"
4koma,0,"4コマ漫画,4コマ,四コマ,四格漫画,4格漫画"
night_sky,0,夜空
breath,0,呼吸
o-ring,0,
star_(sky),0,"恒星,星星"
granblue_fantasy,3,"グランブルーファンタジー,グラブル,碧蓝幻想,グラ腐ル,GranblueFantasy"
>_<,0,><
breasts_apart,0,
black_coat,0,
wristband,0,"リストバンド,腕带"
outside_border,0,
flandre_scarlet,4,"U.N.おっぱい,フランドール・スカーレット,フランドール,芙兰朵露·斯卡雷特,芙兰朵露,플랑드르스칼렛,플랑드르,フラン,ゆっくりフラン"
light_particles,0,
holding_phone,0,
robot,0,"ロボット,ロボ,ロボショタ,ロボエロ"
white_sleeves,0,
cropped_legs,0,腿部出画
pink_flower,0,
neck_bell,0,
cropped_jacket,0,"ボレロ,短夹克"
anal,0,"アナル,アナルセックス,着衣アナルセックス,アナル騎乗位,肛交"
bridal_gauntlets,0,新娘手套
rope,0,"ロープ,縄,ロペ"
cherry_blossoms,0,"桜,桜吹雪,樱花,桜の花"
covering_privates,0,
patreon_username,0,
spoken_heart,0,
wind,0,風
purple_dress,0,
micro_bikini,0,マイクロビキニ
aged_down,0,"幼児化,幼少期,ショタ化,ロリ化,子供化,幼少時代,シンスイカッコカリ,幼児体型,若返り"
male_pubic_hair,0,
hair_bobbles,0,ヘアゴム
red_neckerchief,0,
candy,0,"飴,飴玉,あめ,あめだま,キャンデー,キャンディ,キャンディー,スイーツ,糖,糖果"
waist_apron,0,腰部围裙
formal_clothes,0,
clenched_hand,0,"握り拳,握りこぶし"
polearm,0,ポールウェポン
camisole,0,"キャミソール,キャ,无袖紧身背心(细肩带)"
sleeves_past_fingers,0,萌え袖
bike_shorts,0,"スパッツ,レーサーパンツ,ジャージ+スパッツ,紧身短裤"
sheath,0,"鞘,剑鞘"
3boys,0,
clothing_aside,0,"股布ずらし,ずらし挿入,ずらし事後"
dragon_horns,0,
blue_necktie,0,
5girls,0,
gauntlets,0,"籠手,ガントレット"
scenery,0,"風景,风景,ファンタジー風景,背景,背景イラスト,环境,场景"
lipstick,0,"カラーリップ,口紅,립스틱,口红"
facial,0,顔射
butterfly,0,"蝶,蝶々,蝴蝶"
bow_panties,0,
white_sailor_collar,0,
crescent,0,"☾,三日月,みかづき"
dot_nose,0,
official_alternate_hairstyle,0,セカンドヘアスタイル
blue_bikini,0,青ビキニ
low_ponytail,0,ローポニーテール
front-tie_top,0,
forehead,0,"おでこ,でこ,オデコ,デコ,凸,おでこちゃん,おで娘,デコ娘,ひたい,额头,露额"
instrument,0,"楽器,乐器,民族楽器"
restrained,0,"拘束,四肢拘束"
pale_skin,0,色白
index_finger_raised,0,
skirt_set,0,
curvy,0,"むちむち,むちましい,グラマラス,女神的女体"
black_wings,0,
shaded_face,0,
gold_trim,0,
short_hair_with_long_locks,0,
side-tie_panties,0,"紐パン,ひもパン,ヒモパン"
interlocked_fingers,0,"手と手,ラブ握り,手指交叉"
twin_drills,0,ツインドリル
casual,0,"私服,カジュアル"
jingle_bell,0,"猫铃铛,响铃铛"
pom_pom_(clothes),0,
hood_up,0,
side_slit,0,"スリット,开衩"
letterboxed,0,
cover_page,0,表紙
dragon_girl,0,"竜娘,ドラゴン娘,龍娘,龙娘,メスドラ,辰娘"
third_eye,0,"第三の目,サードアイ"
demon_wings,0,悪魔羽
clothes_writing,0,文字Tシャツ
kemono_friends,3,"けものフレンズ,けもフレ,けものフレンズぱびりおん,けものフレンズFESTIVAL,けものフレンズフェスティバル,けもフェス,けものフレンズ2,よこがおフレンズ,オリジナルフレンズ,オリフレ,長髪けもフレ,オトナけもフレ,kemonofriends,アライさん美術部"
corset,0,"コルセット,束腰"
surprised,0,"驚く,驚き,驚いた,驚愕,びっくり,ビックリ,びっくりした"
yaoi,0,"BL,腐向け,黒バス【腐】,腐,腐向け【腐】,やおい,ホモ,ゲイ,FE腐向け,創作bl,腐向けKTR,あんさん腐るスターズ!,ゼルダの伝説【腐】,イナゴ[腐],ス腐ラトゥーン,ゲイ向け"
logo,0,ロゴ
web_address,0,
convenient_censoring,0,見えない構図
wolf_tail,0,"おおかみしっぽ,狼しっぽ,狼尻尾"
eyeshadow,0,"アイシャドウ,眼影"
cowgirl_position,0,"騎乗位,騎乘位,骑乘位,기승위,アナル騎乗位,騎上位"
tearing_up,0,"涙目,泣き顔,哭泣之前"
remilia_scarlet,4,"れみぱい,レミリア・スカーレット,レミリア,蕾米莉亚·斯卡雷特,蕾米莉亚,레밀리아스칼렛,레밀리아,れみりゃ,ゆっくりレミリア,蕾咪"
black_sailor_collar,0,
baseball_cap,0,"棒球帽,鸭舌帽"
anger_vein,0,"怒りマーク,青筋"
open_coat,0,
semi-rimless_eyewear,0,"ナイロール,ハーフリム"
